movie_id,keywords
11071,ant
11071,army
11071,giant monster
11071,desert
11071,fbi agent
11071,giant insect
11071,giant ant
11071,animal horror
1091,ice
1091,space marine
1091,paranoia
1091,snow storm
1091,norwegian
1091,research station
1091,alien life-form
1091,remake
1091,alien
1091,antarctica
1091,shape shifting alien
1091,sled dogs
10403,homicide
10403,blackmail
10403,enemy
10403,hollywood
162,underdog
162,love at first sight
162,hairdresser
162,small town
162,scissors
162,inventor
162,burglar
162,unsociability
8916,general
8916,hero
8916,worker
8916,ant
8916,work
8916,assignment
8916,war
8916,princess
8916,soldier
8916,individuality
8916,friend
9429,night life
9429,nightclub
9429,flower
9429,flower shop
9429,make a match
9429,clubbing
12159,paradise
12159,soul
12159,underworld
12159,heaven
12159,painting
12159,hell
12159,afterlife
12159,spiritism
30197,adolf hitler
30197,musical
30197,theatrical producer
30197,eva braun
30197,playwright
30197,scam
30197,broadway
10156,moses
10156,roman empire
10156,musical
10156,stone age
10156,music
10156,julius caesar
10377,prison
10377,southern usa
10377,suspicion
10377,cousin
10377,court
10377,lawyer
10377,wrongful arrest
9713,salesclerk
9713,television
9713,tv ratings
9713,guru
9713,television producer
4437,jupiter
4437,super computer
4437,space travel
4437,space mission
4437,ghost ship
4437,outer space
4437,astronaut
4437,monolith
1955,exploitation
1955,biography
1955,hospital
1955,curiosity
1955,sideshow
1955,disfigurement
1955,physical deformity
1955,freak
1955,19th century
1955,dignity
11932,route 66
11932,puppet
11932,evil doll
11932,killer doll
11932,killer toys
11932,toy comes to life
11932,chucky
6435,witch
6435,magic
6435,sorcery
6435,love
6435,curse
6435,family curse
10683,rape
10683,sister sister relationship
10683,lover (female)
10683,pedophilia
10683,sister
10683,partnership
10683,stalker
10683,secret love
10683,independent film
10683,relationship
10683,extramarital affair
10683,family conflict
10683,unhappiness
9445,secret identity
9445,blackmail
9445,german
9445,new identity
9445,nazis
9445,manipulation
9445,interview
9445,high school
9445,murder
9445,torture
9445,school counselor
2657,brother sister relationship
2657,tv show
2657,dystopia
2657,book burning
2657,satire
2657,coming of age
2657,racism
2657,black and white
2657,alternate reality
2657,colour
9425,space marine
9425,dystopia
9425,alien planet
9425,genetic engineering
637,italy
637,riddle
637,bookshop
637,self sacrifice
637,mass murder
637,concentration camp
637,bicycle accident
637,fascism
637,loss of father
637,world war ii
637,love of one's life
637,deportation
637,jew persecution
637,fantasy
637,nazis
637,national socialism
637,charade
637,riding a bicycle
637,price
637,story teller
637,concentration camp prisoner
637,dying and death
637,peekaboo
8675,pornography
8675,sex
8675,secret
8675,fight
8675,star
8675,superhero
8675,independent film
8675,wedding
8675,crime
8675,mormon
8675,woman director
8675,sidekick
8675,henchmen
9945,based on novel
9945,new mexico
9945,party
9945,vampire hunter
9945,revenge
9945,priest
9945,church
9945,skull
9945,team
9945,crucifix
9945,cross
9945,relic
9945,vampire slayer
9945,turning into a vampire
9945,drinking blood
73,usa
73,neo-nazi
73,prison
73,skinhead
73,brother brother relationship
73,rape
73,fascism
73,brother
73,basketball
73,jail
73,school
73,swastika
73,los angeles
73,family
73,hate
73,neo nazism
73,xenophobia
73,interracial friendship
73,nazism
73,prison rape
9882,islam
9882,muslim
9882,car bomb
9882,fbi agent
10663,sport
10663,social outcast
10663,ridicule
10663,lawn mower
10663,deserted by husband
10663,low self esteem
10663,black and white to color
4518,duke
4518,historical figure
4518,treason
4518,catholic
4518,protestant
1808,gay
1808,great britain
1808,narration
1808,glam rock
1808,bisexual
1808,music journalism
1808,school uniform
1808, begins with text
1808,imaginary band
1808,baby left on doorstep
1808,fictional band
1808,down feather
1808,19th century
1808,1980s
3600,competition
3600,island
3600,radio
3600,bahamas
3600,college
3600,knife
3600,fisherman
3600,vacation
3600,revenge
3600,murder
3600,marijuana
3600,resort
3600,blood
3600,slasher
3600,storm
3600,hook
3600,killer
297,life and death
297,love at first sight
297,broken engagement
297,fireworks
297,religion and supernatural
297,teenage crush
297,fate
297,doctor
297,millionaire
11893,train accident
11893,attempt to escape
11893,prison warden
11893,train
11893,prison escape
14924,punk rock
14924,bassist
14924,hanging from the ceiling
19426,optimism
19426,house
19426,prostitution
19426,madonna
19426,heartbreak
19426,rescue from drowning
19426,ostia italy
19426,movie starshrine
19426,shrine
19426,railway station
19426,starving
19426,accountant
12560,suicide
12560,regret
12560,funeral
12560,morning
12560,gathering
12560,friendship
12560,remembrance
12560,all star cast
9798,corruption
9798,washington d.c.
9798,helicopter
9798,falsely accused
9798,identity
9798,mexican standoff
9798,blackmail
9798,intelligence
9798,wiretap
9798,satellite
9798,national security agency (nsa)
9798,politics
9798,exploding building
9798,suspense
9798,mystery
9798,mafia
9798,conspiracy
9798,lawyer
9798,crime
9798,privacy
9798,surveillance
9798,baltimore maryland
9798,secret hideout
14444,brother brother relationship
14444,baby
14444,home
14444,pregnancy and birth
14444,sequel
14444,kids and family
14444,comedy
14444,pregnancy
14444,aftercreditsstinger
9487,winter
9487,fight
9487,ant
9487,invention
9487,collector
9487,ant-hill
9487,kids and family
9487,grass
9487,duringcreditsstinger
9466,exzentrik
9466,independent film
9466,reporter
9466,ex-wife
9466,spectacle
666,brazilian
666,brazil
666,rio de janeiro
666,letter
666,wilderness
666,teacher
666,alcoholic
666,railroad
666,missing father
666,long lost relative
666,realism
309,suicide
309,father son relationship
309,child abuse
309,sexual abuse
309,depression
309,parent child relationship
309,secret
309,birthday
309,twin sister
309,hotelier
309,country house
309,daughter
309,dogme 95
309,family reunion
309,lecture
309,child
692,gay
692,trailer park
692,pop culture
692,drug dealer
692,heroin
692,fetishism
692,spanner
692,excrements 
692,disgust
692,dog dirt
692,van
692,independent film
692,adult humor
692,unsimulated sex
692,cult classic
692,drag
692,hitchhike
1678,japan
1678,japanese
1678,island
1678,shipwreck
1678,ship
1678,lizard
1678,giant lizard
1678,godzilla
1678,kaiju
1678,animal horror
244,film business
244,screenplay
244,film making
244,film producer
244,exotic island
244,ship
244,great depression
244,unsociability
244,king kong
244,dinosaur
244,new york city
244,sea voyage
244,damsel in distress
244,empire state building
244,actress
244,animal horror
244,great ape
10730,indigenous
10730,island
10730,science fiction
10730,king kong
10730,giant animal
10730,giant ape
9749,journalist
9749,rio de janeiro
9749,dirty cop
9749,fletch
9749,cabana
9749,country club
9749,divorce lawyer
9626,monster
9626,swordplay
9626,queen
9626,talisman
9626,marvel comic
9626,based on comic
9626,sword and sorcery
10466,rock star
10466,price
10466,chaos
10466,house
10466,home ownership
707,paris
707,london england
707,france
707,england
707,san francisco
707,horse race
707,fire
707,helicopter
707,drug abuse
707,terrorist
707,secret identity
707,firemen
707,fire engine
707,villain
707,ascot
707,silicon valley
707,zeppelin
707,earthquake
707,snowboarding
707,microchip
707,doping
707,racehorse
707,flooding
707,pipeline
707,snow
707,british secret service
707,skiing
11954,space marine
11954,vampire
11954,flying saucer
11954,comet
11954,alien
11954,halley's comet
9336,trainer
9336,recruit
9336,shenanigan
9336,police academy
10157,handcuffs
10157,police chief
10157,police operation
10157,spying
10157,investigation
10157,police everyday life
10157,police academy
10157,commandant
12118,competition
12118,governor
10587,handcuffs
10587,police chief
10587,police operation
10587,police headquarter
10587,police everyday life
11825,handcuffs
11825,police operation
11825,investigation
11825,police everyday life
11825,miami beach
11895,competition
11895,mayor
11895,investigation
11895,adversary
11895,gang
11895,gangster
11895,jewel thief
9447,piggy bank
9447,shortage of money
9447,pig
9447,farm
9447,piglet
9447,talking animal
9447,talking dog
9447,dog
9447,chimpanzee
9447,talking pig
10029,prostitute
10029,hotel
10029,cocaine
10029,nudity
10029,psychopath
10029,stag night
10029,friends
10029,murder
10029,independent film
10029,marijuana
10029,blood
10029,wedding
10029,las vegas
10029,violence
10029,death
10029,accident
11252,motel
11252,stolen money
10223,brother brother relationship
10223,money delivery
10223,airplane
10223,greed
10223,friendship
10223,suspense
10223,financial transactions
9745,holiday
9745,loss of lover
9745,christmas party
9745,loss of father
9745,loss
9745,snowman
200,space opera
200,retribution
200,spacecraft officer
200,exploding ship
9837,moses
9837,egypt
9837,pyramid
9837,exodus
9837,kingdom
9837,governance
9837,ancient egypt
9837,hebrew
9837,pharaoh
9837,woman director
11545,private school
11545,lone wolf
11545,theatre play
11545,theatre group
11545,theatre director
11545,independent film
1934,shakespeare
1934,love of one's life
1934,oscar award
1934,theatre play
1934,theatre group
1934,writer's block
1934,theatre milieu
1934,author
1934,speculative
1934,false history
11881,holiday
11881,santa claus
11881,department store
11881,fantasy
11881,thanksgiving
11881,court
11881,comedy
11881,lawyer
11881,psychologist
11881,parade
11881,commercialism
11881,christmas
8879,gunslinger
8879,showdown
8879,marshal
8879,blackmail
8879,mine
8879,settler
8879,gold mining town
8879,violence
8879,killer
8879,preacher
8879,gold miner
8879,strange person
1369,usa
1369,vietnam veteran
1369,submachine gun
1369,prisoner
1369,prisoners of war
1369,liberation of prisoners
1369,liberation
1369,vietnam
1369,vietnam war
1369,chase
1369,machinegun
1369,u.s. army
1369,forest
1369,photography
1369,government
1369,war
1369,revenge
1369,soldier
1369,agent
1369,denunciation
1368,prison
1368,vietnam veteran
1368,falsely accused
1368,police brutality
1368,sheriff
1368,guerrilla
1368,submachine gun
1368,gun
1368,destroy
1368,self-defense
1368,vietnam
1368,vietnam war
1368,prosecution
1368,dying and death
1368,police operation
1368,attempt to escape
1368,matter of life and death
1368,survivor
1368,tramp
1368,national guard
1368,weapon
1368,firearm
1368,police
1368,escape
1368,rural setting
1370,competition
1370,submachine gun
1370,soviet union
1370,liberation
1370,russian
1370,soviet troops
1370,thailand
1370,freedom fighter
1370,afghanistan
1370,war on freedom
1370,machinegun
1370,mujahid
1370,reality show
1370,western
1370,japanese food
1370,soap opera
10303,diving
10303,dictator
10303,africa
10303,riddle
10303,treasure
10303,nile
10303,palace
10303,treasure hunt
10303,guru
10303,romance
10303,desert
10303,double cross
10303,archaeologist
10303,novelist
10303,swashbuckler
10303,adventurer
10303,archeology 
9326,riddle
9326,treasure
9326,hero
9326,map
9326,colombia
9326,alligator
9326,crocodile
9326,treasure hunt
9326,betrayal
9326,marijuana
9326,jungle
9326,author
9326,central america
9326,drug lord
9326,south america
9326,double cross
9326,archaeologist
9326,novelist
9326,aeroplane
9326,jewel
9326,smuggler
9326,opposites attract
9326,archeology 
10328,swimming pool
10328,alien
10328,tears
10328,police car
10328,mahjong
10328,boat trouble
10328,siren
10328,cocoon
10328,senior citizen
10328,retirement community
10328,giving away money
10328,retirement home
10328,trespass
10328,defibrillation
10328,charter boat
10328,elderly
10328,space and aliens
10328,benign alien
10328,golden years
10328,rejuvenate
11285,return
11285,pregnant
11285,shape shifting alien
11285,pregnant woman
11285,expectant father
11285,expectant mother
11285,pregnant wife
11285,shape shifter
11285,cocoon
11285,senior citizen
11285,human alien
11285,human form
11285,ice cream sundae
11285,wife and husband lead actors
1367,transporter
1367,coma
1367,wife husband relationship
1367,intensive care
1367,hero
1367,love of one's life
1367,publicity
1367,boxer
1367,boxing match
1367,training
1367,world champion
1367,victory
1367,sport
1367,hospital
1371,transporter
1371,trainer
1371,boxer
1371,dying and death
1371,boxing match
1371,comeback
1371,training
1371,world champion
1371,challenger
1371,rematch
1371,defeat
1371,victory
1371,sport
1371,revenge
1371,fame
1371,wealth
1374,usa
1374,transporter
1374,loss of lover
1374,cold war
1374,soviet union
1374,boxer
1374,kgb
1374,dying and death
1374,loss of powers
1374,boxing match
1374,training
1374,matter of life and death
1374,sibiria
1374,friendship
1374,victory
1374,sport
1374,revenge
1375,philadelphia
1375,transporter
1375,father son relationship
1375,cataclysm
1375,trainer
1375,restart
1375,bankrupt
1375,boxer
1375,disappointment
1375,career
1375,boxing match
1375,training
1375,world champion
1375,challenger
1375,street riots
1375,sponsorship
1375,challenge
1375,champion
1375,tax consultant
1375,boxing school
1375,praise
1375,friendship
1375,sport
1375,father figure
15196,board game
15196,mystery
15196,mansion
15196,old house
15196,based on game
11904,london england
11904,school friend
11904,religion and supernatural
11904,sherlock holmes
11904,murder
11904,aftercreditsstinger
15596,college
15596,whirlpool
15596,clothing store
15596,source music
15596,poetry recitation
15596,bribe
15596,clothing store owner
15596,reference to longfellow
15596,tutoring
1885,flat
1885,taskmaster
1885,karate
1885,egg
1885,kids and family
1885,motorcycle
8856,martial arts
8856,karate
8856,okinawa
8856,revanche
8856,self esteem
10495,japan
10495,japanese
10495,confidence
10495,karate
10495,business man
10495,adversary
10495,fighter
10495,duel
10495,good and bad
5825,holiday
5825,boss
5825,cigar
5825,neighbor
5825,christmas eve
5825,christmas
5825,christmas bonus
5825,jello
9489,romantic comedy
9489,online dating
9489,woman director
